Model,Rank,Feature,Importance,Cumulative_Importance
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",8,Last3mCumulativeRevenue_last1,0.014293233901503943,0.8806470749507647
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",9,ROE_last1,0.013329402433563174,0.8939764773843278
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenueGrowthRate_last1,0.012364526314548088,0.9063410036988759
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",11,ROA_last1,0.012165438002394677,0.9185064417012706
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",12,ClosingPrice_cur,0.006836016570154607,0.9253424582714252
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",13,EPS_last1,0.005185173107187874,0.9305276313786132
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",14,GrossMargin_last1,0.004285090340906671,0.9348127217195198
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag2,0.002730867489120127,0.9375435892086399
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",16,FnG_YoY,0.002500393322998975,0.9400439825316389
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",17,SOX_YoY_Lag3,0.0024389590679505056,0.9424829415995895
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",18,FnG_YoY_Lag3,0.002391930730636768,0.9448748723302263
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",19,SOX_YoY,0.0022794691873217286,0.947154341517548
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",20,TotalUnempPct_YoY_last1,0.002253422812074107,0.949407764329622
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",1,QuarterlyVolatility_Lag1,0.4081052111455635,0.4081052111455635
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",2,QuarterlyVolatility_Lag2,0.1605235805756213,0.5686287917211847
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",3,Spread_cur,0.1508669760233905,0.7194957677445752
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",4,QuarterlyVolatility_Lag3,0.0690109179408953,0.7885066856854706
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",5,TradingMoney_cur,0.03056976656536826,0.8190764522508388
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",6,TradingTurnover_cur,0.026732207388063856,0.8458086596389026
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",7,TradingVolume_cur,0.021764017166352977,0.8675726768052556
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",8,Last3mCumulativeRevenue_last1,0.014220644726290515,0.8817933215315461
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",9,ROE_last1,0.01373270237246584,0.8955260239040119
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenueGrowthRate_last1,0.011655940862838618,0.9071819647668505
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",11,ROA_last1,0.01143123271200031,0.9186131974788508
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",12,ClosingPrice_cur,0.006800631869965174,0.925413829348816
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",13,EPS_last1,0.005226571299569257,0.9306404006483853
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",14,GrossMargin_last1,0.00435752516789443,0.9349979258162797
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag2,0.0029865552574823693,0.9379844810737621
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",16,FnG_YoY,0.002489405231763915,0.940473886305526
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",17,FnG_YoY_Lag3,0.0023205494586647194,0.9427944357641906
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",18,SOX_YoY_Lag3,0.0022996826549712005,0.9450941184191618
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",19,TotalUnempPct_YoY_last1,0.0022259505223025844,0.9473200689414644
"RF Model4 (max_depth = 10, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",20,SOX_YoY,0.0021814241372898955,0.9495014930787543
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",1,QuarterlyVolatility_Lag1,0.33849576513067303,0.33849576513067303
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",2,QuarterlyVolatility_Lag2,0.1473033873592252,0.48579915248989824
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",3,Spread_cur,0.14434180054549786,0.6301409530353961
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",4,QuarterlyVolatility_Lag3,0.07550198873571005,0.7056429417711061
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",5,TradingMoney_cur,0.034057669507157565,0.7397006112782637
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",6,TradingVolume_cur,0.03110197718379163,0.7708025884620553
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",7,TradingTurnover_cur,0.02868100804381922,0.7994835965058745
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",8,ROE_last1,0.02074006553388687,0.8202236620397614
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",9,Last3mCumulativeRevenue_last1,0.020259034144308893,0.8404826961840702
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenueGrowthRate_last1,0.01976783501765042,0.8602505312017207
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",11,ROA_last1,0.019313919052111404,0.8795644502538321
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",12,ClosingPrice_cur,0.01255472867323105,0.8921191789270632
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",13,EPS_last1,0.011770454172037578,0.9038896330991008
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",14,GrossMargin_last1,0.00895308984907038,0.9128427229481711
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag1,0.0035464743181559295,0.9163891972663271
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",16,VIX_YoY_Lag2,0.0034196003296686583,0.9198087975959958
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",17,VIX_YoY_Lag3,0.003107898246871269,0.9229166958428671
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",18,FnG_YoY,0.002955495996861697,0.9258721918397288
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",19,SOX_YoY,0.002893902935795306,0.9287660947755241
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",20,FnG_YoY_Lag3,0.00287509067768528,0.9316411854532094
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",1,QuarterlyVolatility_Lag1,0.34937457762825014,0.34937457762825014
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",2,QuarterlyVolatility_Lag2,0.153018835464385,0.5023934130926351
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",3,Spread_cur,0.13774685496794498,0.6401402680605801
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",4,QuarterlyVolatility_Lag3,0.07015876826540873,0.7102990363259889
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",5,TradingMoney_cur,0.033762735759756905,0.7440617720857458
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",6,TradingTurnover_cur,0.030005348941807754,0.7740671210275535
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",7,TradingVolume_cur,0.02896329422883939,0.8030304152563928
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",8,Last3mCumulativeRevenue_last1,0.019785418476508804,0.8228158337329017
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",9,ROE_last1,0.01967784818046352,0.8424936819133652
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenueGrowthRate_last1,0.01905528068858009,0.8615489626019452
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",11,ROA_last1,0.01847900330369027,0.8800279659056355
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",12,ClosingPrice_cur,0.012614493878326558,0.8926424597839621
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",13,EPS_last1,0.011163548678490733,0.9038060084624528
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",14,GrossMargin_last1,0.008747307360093269,0.9125533158225461
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag1,0.003535718480419419,0.9160890343029655
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",16,VIX_YoY_Lag2,0.0032855058467093174,0.9193745401496748
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",17,VIX_YoY_Lag3,0.003113680944219982,0.9224882210938947
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",18,FnG_YoY,0.0030699586950896853,0.9255581797889844
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",19,TotalUnempPct_YoY_last1,0.0028516329742468037,0.9284098127632312
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",20,SOX_YoY_Lag3,0.002784463928781692,0.9311942766920129
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",1,QuarterlyVolatility_Lag1,0.34269454487686263,0.34269454487686263
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",2,QuarterlyVolatility_Lag2,0.15432688271989894,0.4970214275967616
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",3,Spread_cur,0.1451943556267795,0.6422157832235411
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",4,QuarterlyVolatility_Lag3,0.06868072312275275,0.7108965063462939
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",5,TradingMoney_cur,0.03332876833636961,0.7442252746826634
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",6,TradingTurnover_cur,0.031135900961942953,0.7753611756446064
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",7,TradingVolume_cur,0.02848116914403402,0.8038423447886404
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",8,ROE_last1,0.020496709579708346,0.8243390543683488
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",9,Last3mCumulativeRevenue_last1,0.019477113639002827,0.8438161680073516
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenueGrowthRate_last1,0.01866264902087074,0.8624788170282224
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",11,ROA_last1,0.01774357553624706,0.8802223925644694
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",12,ClosingPrice_cur,0.012757278854445777,0.8929796714189152
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",13,EPS_last1,0.010793911622539539,0.9037735830414547
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",14,GrossMargin_last1,0.008849242032692817,0.9126228250741475
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag2,0.003356012688633165,0.9159788377627807
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",16,VIX_YoY_Lag1,0.0031454124410343356,0.919124250203815
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",17,VIX_YoY_Lag3,0.00293284825248282,0.9220570984562979
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",18,FnG_YoY,0.00292630566896407,0.924983404125262
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",19,TotalUnempPct_YoY_last1,0.0028843064701461435,0.9278677105954082
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",20,IXIC_YoY,0.0027513671899785375,0.9306190777853867
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",1,QuarterlyVolatility_Lag1,0.34130547946663864,0.34130547946663864
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",2,Spread_cur,0.1603354268894758,0.5016409063561145
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",3,QuarterlyVolatility_Lag2,0.15294199175771475,0.6545828981138292
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",4,QuarterlyVolatility_Lag3,0.07465721168224265,0.7292401097960719
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",5,TradingTurnover_cur,0.03217132865276239,0.7614114384488343
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",6,TradingMoney_cur,0.030590488631047654,0.7920019270798819
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",7,TradingVolume_cur,0.0271690898824899,0.8191710169623718
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",8,Last3mCumulativeRevenueGrowthRate_last1,0.018052589859880612,0.8372236068222524
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",9,ROE_last1,0.017845970923026998,0.8550695777452794
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",10,ROA_last1,0.017320047558822854,0.8723896253041022
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",11,Last3mCumulativeRevenue_last1,0.017285202298245015,0.8896748276023473
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",12,ClosingPrice_cur,0.011278144337802786,0.9009529719401501
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",13,EPS_last1,0.009332553472527146,0.9102855254126773
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",14,GrossMargin_last1,0.007426230032663285,0.9177117554453406
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag2,0.003087025681413305,0.9207987811267538
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",16,IXIC_YoY_Lag1,0.0028610974436328387,0.9236598785703867
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",17,TotalUnempPct_YoY_last1,0.0028582274193512517,0.9265181059897379
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",18,VIX_YoY_Lag3,0.0028546995511035955,0.9293728055408416
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",19,IXIC_YoY,0.002850559170157669,0.9322233647109992
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",20,FnG_YoY_Lag3,0.0027226816248753414,0.9349460463358745
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",1,QuarterlyVolatility_Lag1,0.36747450450138014,0.36747450450138014
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",2,QuarterlyVolatility_Lag2,0.15092397132136798,0.5183984758227481
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",3,Spread_cur,0.14551060582272465,0.6639090816454728
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",4,QuarterlyVolatility_Lag3,0.06885344289582154,0.7327625245412943
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",5,TradingMoney_cur,0.032157492355615144,0.7649200168969095
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",6,TradingTurnover_cur,0.031880787745851895,0.7968008046427614
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",7,TradingVolume_cur,0.027042147565470624,0.823842952208232
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",8,ROE_last1,0.017914828090967953,0.8417577802992
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",9,Last3mCumulativeRevenueGrowthRate_last1,0.017296499356763965,0.8590542796559639
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenue_last1,0.017213630121563347,0.8762679097775272
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",11,ROA_last1,0.01619041892217723,0.8924583286997044
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",12,ClosingPrice_cur,0.010844638340197861,0.9033029670399023
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",13,EPS_last1,0.008802258281270587,0.9121052253211729
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",14,GrossMargin_last1,0.007578838116847937,0.9196840634380208
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag2,0.003287610677310513,0.9229716741153313
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",16,VIX_YoY_Lag1,0.0030920487359736614,0.926063722851305
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",17,VIX_YoY_Lag3,0.0027749984837307545,0.9288387213350358
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",18,FnG_YoY,0.002743747142615971,0.9315824684776517
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",19,IXIC_YoY_Lag1,0.002619470811094665,0.9342019392887464
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",20,TotalUnempPct_YoY_last1,0.0025372544871038257,0.9367391937758502
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",1,QuarterlyVolatility_Lag1,0.35531344164245726,0.35531344164245726
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",2,QuarterlyVolatility_Lag2,0.15508292806339233,0.5103963697058496
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",3,Spread_cur,0.15129631604227006,0.6616926857481196
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",4,QuarterlyVolatility_Lag3,0.06982280202664719,0.7315154877747667
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",5,TradingMoney_cur,0.03253064195843098,0.7640461297331977
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",6,TradingTurnover_cur,0.032085119731889,0.7961312494650867
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",7,TradingVolume_cur,0.026083306186825007,0.8222145556519117
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",8,ROE_last1,0.01868832671961984,0.8409028823715315
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",9,Last3mCumulativeRevenue_last1,0.017369514765933493,0.8582723971374651
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenueGrowthRate_last1,0.01702574530380485,0.8752981424412699
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",11,ROA_last1,0.015995904770865352,0.8912940472121352
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",12,ClosingPrice_cur,0.011292784303973595,0.9025868315161089
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",13,EPS_last1,0.008788992557950358,0.9113758240740593
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",14,GrossMargin_last1,0.007733485858341905,0.9191093099324011
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",15,VIX_YoY_Lag2,0.0033794518665561,0.9224887617989572
"RF Model4 (max_depth = 10, max_features = log2, min_samples_leaf = 10, n_estimators = 500 - 2017Q1 to 2026Q4)",16,VIX_YoY_Lag1,0.0029460463223728744,0.92543480812133
