Model,Rank,Feature,Importance,Cumulative_Importance
Model 1,18,SP500_QoQ,0.01328217155811237,0.8382996059526885
Model 1,19,IXIC_QoQ,0.00955770046468204,0.8478573064173706
Model 1,20,FnG_QoQ_Lag2,0.009461072958679569,0.8573183793760502
Model 1,1,Spread_cur,0.2762266550806605,0.2762266550806605
Model 1,2,TradingTurnover_cur,0.06143226262136165,0.33765891770202217
Model 1,3,QuarterlyReturn_Lag1,0.05842013645797441,0.39607905415999656
Model 1,4,TradingVolume_cur,0.05714696265127829,0.45322601681127483
Model 1,5,TradingMoney_cur,0.05603619468929745,0.5092622115005723
Model 1,6,Last3mCumulativeRevenue_last1,0.0422645975926606,0.5515268090932328
Model 1,7,ROE_last1,0.03441655035474293,0.5859433594479757
Model 1,8,Last3mCumulativeRevenueGrowthRate_last1,0.030263493005234184,0.6162068524532099
Model 1,9,QuarterlyReturn_Lag3,0.02962419634370937,0.6458310487969193
Model 1,10,QuarterlyReturn_Lag2,0.027881514080668027,0.6737125628775874
Model 1,11,ROA_last1,0.027823854248190144,0.7015364171257775
Model 1,12,EPS_last1,0.027404829912528284,0.7289412470383058
Model 1,13,SOX_QoQ,0.024303654186129463,0.7532449012244352
Model 1,14,ClosingPrice_cur,0.022622810121177356,0.7758677113456126
Model 1,15,GrossMargin_last1,0.01948964110361537,0.795357352449228
Model 1,16,VIX_QoQ,0.017854271092191256,0.8132116235414193
Model 1,17,DJIA_QoQ,0.013205017314225064,0.8264166408556444
Model 1,18,SP500_QoQ,0.013035736545571237,0.8394523774012156
Model 1,19,IXIC_QoQ,0.009756929163954906,0.8492093065651705
Model 1,20,FnG_QoQ_Lag2,0.009078823577597966,0.8582881301427684
Model 1,1,Spread_cur,0.28041846759239153,0.28041846759239153
Model 1,2,QuarterlyReturn_Lag1,0.06567726733241089,0.3460957349248024
Model 1,3,TradingVolume_cur,0.06492015854707084,0.41101589347187323
Model 1,4,TradingMoney_cur,0.05753912264906609,0.4685550161209393
Model 1,5,TradingTurnover_cur,0.05659013972914217,0.5251451558500815
Model 1,6,Last3mCumulativeRevenue_last1,0.039345034689235704,0.5644901905393171
Model 1,7,SOX_QoQ,0.030725194243169985,0.5952153847824871
Model 1,8,ROE_last1,0.02929125580361884,0.6245066405861059
Model 1,9,EPS_last1,0.027174562721206313,0.6516812033073123
Model 1,10,Last3mCumulativeRevenueGrowthRate_last1,0.02683353188610426,0.6785147351934165
Model 1,11,QuarterlyReturn_Lag3,0.023480760377925017,0.7019954955713416
Model 1,12,VIX_QoQ,0.021531266540798708,0.7235267621121403
Model 1,13,ROA_last1,0.02125083220446235,0.7447775943166026
Model 1,14,QuarterlyReturn_Lag2,0.02081933911124176,0.7655969334278444
Model 1,15,ClosingPrice_cur,0.018351057333945913,0.7839479907617903
Model 1,16,GrossMargin_last1,0.016587257294414307,0.8005352480562047
Model 1,17,SP500_QoQ,0.013881784327434577,0.8144170323836393
Model 1,18,IXIC_QoQ,0.012840519597337797,0.8272575519809771
Model 1,19,DJIA_QoQ,0.012398957075205134,0.8396565090561822
Model 1,20,VIX_QoQ_Lag2,0.010165316740208534,0.8498218257963907
Model 1,1,Spread_cur,0.29909545809508087,0.29909545809508087
Model 1,2,TradingVolume_cur,0.062322366611372464,0.36141782470645334
Model 1,3,QuarterlyReturn_Lag1,0.061768619178693016,0.42318644388514637
Model 1,4,TradingTurnover_cur,0.060154516055390496,0.4833409599405369
Model 1,5,TradingMoney_cur,0.053729771119679456,0.5370707310602163
Model 1,6,Last3mCumulativeRevenue_last1,0.037539428232457164,0.5746101592926735
Model 1,7,ROE_last1,0.027943586234504905,0.6025537455271783
Model 1,8,SOX_QoQ,0.026444257189250486,0.6289980027164288
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.02555154561551655,0.6545495483319453
Model 1,10,EPS_last1,0.023485084973172334,0.6780346333051177
Model 1,11,QuarterlyReturn_Lag3,0.021798008301955572,0.6998326416070733
Model 1,12,QuarterlyReturn_Lag2,0.021535452999495833,0.7213680946065691
Model 1,13,ROA_last1,0.02139312744830652,0.7427612220548757
Model 1,14,VIX_QoQ,0.020320777774347702,0.7630819998292234
Model 1,15,ClosingPrice_cur,0.0181819004173382,0.7812639002465617
Model 1,16,DJIA_QoQ,0.01564056076687488,0.7969044610134366
Model 1,17,GrossMargin_last1,0.015529373397042764,0.8124338344104793
Model 1,18,SP500_QoQ,0.01498775948865174,0.8274215938991311
Model 1,19,IXIC_QoQ,0.012597613043608335,0.8400192069427393
Model 1,20,FnG_QoQ_Lag2,0.009548067964488068,0.8495672749072274
Model 1,1,Spread_cur,0.3008194302563448,0.3008194302563448
Model 1,2,TradingTurnover_cur,0.06144519027801677,0.36226462053436154
Model 1,3,QuarterlyReturn_Lag1,0.06077992073937971,0.42304454127374125
Model 1,4,TradingVolume_cur,0.06016280871600316,0.4832073499897444
Model 1,5,TradingMoney_cur,0.05503708736904947,0.5382444373587939
Model 1,6,Last3mCumulativeRevenue_last1,0.0384642437199321,0.576708681078726
Model 1,7,ROE_last1,0.027181300755699737,0.6038899818344257
Model 1,8,SOX_QoQ,0.026499349319760255,0.6303893311541859
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.025787268867980283,0.6561766000221663
Model 1,10,QuarterlyReturn_Lag2,0.022199607711435795,0.6783762077336021
Model 1,11,EPS_last1,0.022125124515312518,0.7005013322489146
Model 1,12,QuarterlyReturn_Lag3,0.02164047046251926,0.7221418027114339
Model 1,13,ROA_last1,0.021128306641640306,0.7432701093530742
Model 1,14,VIX_QoQ,0.0205825201310675,0.7638526294841418
Model 1,15,ClosingPrice_cur,0.017896615744607196,0.781749245228749
Model 1,16,GrossMargin_last1,0.015037880851164328,0.7967871260799133
Model 1,17,DJIA_QoQ,0.015016846101241297,0.8118039721811546
Model 1,18,SP500_QoQ,0.014941906957373954,0.8267458791385286
Model 1,19,IXIC_QoQ,0.011987016952461415,0.83873289609099
Model 1,20,FnG_QoQ_Lag2,0.00970568279696462,0.8484385788879546
Model 1,1,Spread_cur,0.3040792912753433,0.3040792912753433
Model 1,2,TradingTurnover_cur,0.0693932252704913,0.3734725165458346
Model 1,3,QuarterlyReturn_Lag1,0.0635965866024626,0.43706910314829717
Model 1,4,TradingVolume_cur,0.060396372653573054,0.4974654758018702
Model 1,5,TradingMoney_cur,0.05618818542407214,0.5536536612259424
Model 1,6,Last3mCumulativeRevenue_last1,0.03503833763543488,0.5886919988613772
Model 1,7,SOX_QoQ,0.03493767094059359,0.6236296698019709
Model 1,8,Last3mCumulativeRevenueGrowthRate_last1,0.026846940646031003,0.6504766104480019
Model 1,9,VIX_QoQ,0.024613438782046318,0.6750900492300482
Model 1,10,ROE_last1,0.018876880307477136,0.6939669295375254
Model 1,11,EPS_last1,0.01825254365839752,0.7122194731959229
Model 1,12,QuarterlyReturn_Lag2,0.01709302341527254,0.7293124966111955
Model 1,13,SP500_QoQ,0.015561227121174404,0.7448737237323698
Model 1,14,QuarterlyReturn_Lag3,0.015094988071316788,0.7599687118036866
Model 1,15,ROA_last1,0.01475686667235755,0.7747255784760442
Model 1,16,IXIC_QoQ,0.014700950311703476,0.7894265287877477
Model 1,17,DJIA_QoQ,0.014573341368122068,0.8039998701558697
Model 1,18,ClosingPrice_cur,0.013941988690751233,0.817941858846621
Model 1,19,VIX_QoQ_Lag2,0.011865676592950508,0.8298075354395714
Model 1,20,FnG_QoQ_Lag2,0.0104125851646245,0.8402201206041959
Model 1,1,Spread_cur,0.3115990342554906,0.3115990342554906
Model 1,2,TradingTurnover_cur,0.06828385527846319,0.3798828895339538
Model 1,3,TradingVolume_cur,0.06278884314335499,0.4426717326773088
Model 1,4,QuarterlyReturn_Lag1,0.061600561666327415,0.5042722943436362
Model 1,5,TradingMoney_cur,0.055394356444103156,0.5596666507877394
Model 1,6,Last3mCumulativeRevenue_last1,0.03527846219359954,0.5949451129813389
Model 1,7,SOX_QoQ,0.02829186936926625,0.6232369823506051
Model 1,8,VIX_QoQ,0.024261544401323797,0.6474985267519289
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.023774373071424104,0.671272899823353
Model 1,10,DJIA_QoQ,0.01857243164378257,0.6898453314671356
Model 1,11,ROE_last1,0.018473047178268014,0.7083183786454036
Model 1,12,EPS_last1,0.01836745121016681,0.7266858298555704
Model 1,13,QuarterlyReturn_Lag2,0.01697019366011907,0.7436560235156895
Model 1,14,SP500_QoQ,0.01645903494395159,0.7601150584596411
Model 1,15,QuarterlyReturn_Lag3,0.01566901945274095,0.775784077912382
Model 1,16,ROA_last1,0.015315837834610942,0.791099915746993
Model 1,17,IXIC_QoQ,0.014480673768097805,0.8055805895150908
Model 1,18,ClosingPrice_cur,0.013865679495705099,0.8194462690107959
Model 1,19,FnG_QoQ_Lag2,0.011719092875079103,0.831165361885875
Model 1,20,VIX_QoQ_Lag2,0.011077003031968454,0.8422423649178434
Model 1,1,Spread_cur,0.32065279919773265,0.32065279919773265
Model 1,2,TradingTurnover_cur,0.06789305228138656,0.38854585147911924
Model 1,3,TradingVolume_cur,0.06063123188926171,0.44917708336838097
Model 1,4,QuarterlyReturn_Lag1,0.05999348354232921,0.5091705669107102
Model 1,5,TradingMoney_cur,0.05431269199074416,0.5634832589014543
Model 1,6,Last3mCumulativeRevenue_last1,0.03457565758138607,0.5980589164828404
Model 1,7,SOX_QoQ,0.029642739185558112,0.6277016556683985
Model 1,8,VIX_QoQ,0.024404066273328657,0.6521057219417272
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.022475048018738925,0.6745807699604661
Model 1,10,ROE_last1,0.018065914318431145,0.6926466842788973
Model 1,11,DJIA_QoQ,0.017914316675971684,0.710561000954869
Model 1,12,EPS_last1,0.017170824565379064,0.7277318255202481
Model 1,13,QuarterlyReturn_Lag2,0.016967122604410984,0.7446989481246591
Model 1,14,ROA_last1,0.01601020200632954,0.7607091501309886
Model 1,15,QuarterlyReturn_Lag3,0.01587205791311352,0.7765812080441021
Model 1,16,SP500_QoQ,0.015702352542522603,0.7922835605866247
Model 1,17,IXIC_QoQ,0.014152071983901277,0.806435632570526
Model 1,18,ClosingPrice_cur,0.013418881992689882,0.8198545145632159
Model 1,19,FnG_QoQ_Lag2,0.011611737299561496,0.8314662518627773
Model 1,20,VIX_QoQ_Lag2,0.01112754926509266,0.84259380112787
Model 1,1,Spread_cur,0.4598098342013607,0.4598098342013607
Model 1,2,SOX_QoQ,0.08522374952711242,0.5450335837284731
Model 1,3,QuarterlyReturn_Lag1,0.05378595207103285,0.598819535799506
Model 1,4,QuarterlyReturn_Lag3,0.05339078525129084,0.6522103210507968
Model 1,5,QuarterlyReturn_Lag2,0.041342753564775264,0.693553074615572
Model 1,6,ROE_last1,0.02969397220893982,0.7232470468245118
Model 1,7,EPS_last1,0.026751960943592838,0.7499990077681047
Model 1,8,TradingVolume_cur,0.02631383454800549,0.7763128423161102
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.01870173651922838,0.7950145788353385
Model 1,10,Last3mCumulativeRevenue_last1,0.01722564518301446,0.812240224018353
Model 1,11,ROA_last1,0.016987624584614665,0.8292278486029677
Model 1,12,TradingTurnover_cur,0.01656315432787673,0.8457910029308444
Model 1,13,ClosingPrice_cur,0.01625499065930727,0.8620459935901517
Model 1,14,TradingMoney_cur,0.015973255695777122,0.8780192492859288
Model 1,15,GrossMargin_last1,0.013864095258114046,0.8918833445440428
Model 1,16,VIX_QoQ,0.013212527744406113,0.9050958722884489
Model 1,17,FnG_QoQ,0.009011710197027277,0.9141075824854762
Model 1,18,FnG_QoQ_Lag3,0.008497068985334021,0.9226046514708102
Model 1,19,RediscountRate_QoQ_Lag3_last1,0.008447173984225627,0.9310518254550358
Model 1,20,FnG_QoQ_Lag2,0.005839760757046213,0.936891586212082
Model 1,1,Spread_cur,0.4609975667647588,0.4609975667647588
Model 1,2,SOX_QoQ,0.0846661245468993,0.545663691311658
Model 1,3,QuarterlyReturn_Lag1,0.054364269684571476,0.6000279609962296
Model 1,4,QuarterlyReturn_Lag3,0.051171530264708734,0.6511994912609383
Model 1,5,QuarterlyReturn_Lag2,0.0407251355038248,0.6919246267647632
Model 1,6,ROE_last1,0.027735920430872103,0.7196605471956353
Model 1,7,EPS_last1,0.026265085818684267,0.7459256330143196
Model 1,8,TradingVolume_cur,0.026223726841515305,0.7721493598558349
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.018523685242270264,0.7906730450981051
Model 1,10,Last3mCumulativeRevenue_last1,0.017450199982062247,0.8081232450801673
Model 1,11,TradingTurnover_cur,0.017414544850032226,0.8255377899301996
Model 1,12,TradingMoney_cur,0.017260932541822954,0.8427987224720225
Model 1,13,ClosingPrice_cur,0.01669041000867823,0.8594891324807007
Model 1,14,ROA_last1,0.016427082766112405,0.8759162152468131
Model 1,15,GrossMargin_last1,0.013803440898430046,0.8897196561452431
Model 1,16,VIX_QoQ,0.013405976976891014,0.9031256331221341
Model 1,17,FnG_QoQ,0.009907299884008233,0.9130329330061423
Model 1,18,RediscountRate_QoQ_Lag3_last1,0.00819668365638444,0.9212296166625268
Model 1,19,FnG_QoQ_Lag3,0.007972683324647333,0.9292022999871741
Model 1,20,TotalUnempPct_QoQ_Lag3_last1,0.006431638320544221,0.9356339383077183
Model 1,1,Spread_cur,0.461644634399125,0.461644634399125
Model 1,2,SOX_QoQ,0.08449178135248171,0.5461364157516068
Model 1,3,QuarterlyReturn_Lag1,0.05420471408483554,0.6003411298364423
Model 1,4,QuarterlyReturn_Lag3,0.05024646540984363,0.650587595246286
Model 1,5,QuarterlyReturn_Lag2,0.04074684565590885,0.6913344409021948
Model 1,6,ROE_last1,0.02799552013811573,0.7193299610403104
Model 1,7,TradingVolume_cur,0.02668030756353214,0.7460102686038426
Model 1,8,EPS_last1,0.02569831246396916,0.7717085810678117
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.01873252655869217,0.7904411076265039
Model 1,10,TradingMoney_cur,0.017674995546153767,0.8081161031726577
Model 1,11,TradingTurnover_cur,0.017494233102209898,0.8256103362748676
Model 1,12,Last3mCumulativeRevenue_last1,0.01736603068315926,0.8429763669580268
Model 1,13,ClosingPrice_cur,0.016739101176746474,0.8597154681347733
Model 1,14,ROA_last1,0.016057512066763566,0.8757729802015368
Model 1,15,GrossMargin_last1,0.013762575221437456,0.8895355554229742
Model 1,16,VIX_QoQ,0.013297809778042947,0.9028333652010172
Model 1,17,FnG_QoQ,0.009924662095943362,0.9127580272969605
Model 1,18,RediscountRate_QoQ_Lag3_last1,0.008478269707748762,0.9212362970047093
Model 1,19,FnG_QoQ_Lag3,0.007936801112052952,0.9291730981167623
Model 1,20,TotalUnempPct_QoQ_Lag3_last1,0.006482377170251516,0.9356554752870138
Model 1,1,Spread_cur,0.511120543206176,0.511120543206176
Model 1,2,SOX_QoQ,0.09633134308836479,0.6074518862945407
Model 1,3,QuarterlyReturn_Lag1,0.04689893193101852,0.6543508182255593
Model 1,4,QuarterlyReturn_Lag2,0.03935653846488023,0.6937073566904395
Model 1,5,ROE_last1,0.03207647537296252,0.725783832063402
Model 1,6,QuarterlyReturn_Lag3,0.026728576546425676,0.7525124086098277
Model 1,7,EPS_last1,0.02281316574851072,0.7753255743583384
Model 1,8,TradingVolume_cur,0.021094020729072363,0.7964195950874108
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.015464099222178057,0.8118836943095888
Model 1,10,TradingTurnover_cur,0.014794554583390622,0.8266782488929795
Model 1,11,VIX_QoQ,0.014455995054118294,0.8411342439470978
Model 1,12,Last3mCumulativeRevenue_last1,0.013871103074785956,0.8550053470218838
Model 1,13,ROA_last1,0.01332995231773565,0.8683352993396194
Model 1,14,ClosingPrice_cur,0.013284744794203843,0.8816200441338232
Model 1,15,TradingMoney_cur,0.012616734706433909,0.8942367788402571
Model 1,16,GrossMargin_last1,0.010019390747977136,0.9042561695882342
Model 1,17,RediscountRate_QoQ_Lag3_last1,0.009262156155347305,0.9135183257435815
Model 1,18,FnG_QoQ,0.008691249211983235,0.9222095749555648
Model 1,19,TotalUnempPct_QoQ_Lag3_last1,0.006717178641946931,0.9289267535975118
Model 1,20,FnG_QoQ_Lag2,0.0059292464934567,0.9348560000909685
Model 1,1,Spread_cur,0.5115442329331055,0.5115442329331055
Model 1,2,SOX_QoQ,0.0956945571052465,0.607238790038352
Model 1,3,QuarterlyReturn_Lag1,0.047193599410229624,0.6544323894485816
Model 1,4,QuarterlyReturn_Lag2,0.0387005449386964,0.6931329343872781
Model 1,5,ROE_last1,0.027089902154225232,0.7202228365415033
Model 1,6,QuarterlyReturn_Lag3,0.02574611463078612,0.7459689511722895
Model 1,7,EPS_last1,0.023928308676429408,0.7698972598487188
Model 1,8,TradingVolume_cur,0.02190384399147833,0.7918011038401972
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.015066154684112829,0.8068672585243101
Model 1,10,VIX_QoQ,0.014542138686711328,0.8214093972110214
Model 1,11,TradingTurnover_cur,0.014273610600347804,0.8356830078113692
Model 1,12,Last3mCumulativeRevenue_last1,0.014005533771214577,0.8496885415825838
Model 1,13,ROA_last1,0.01391071449981394,0.8635992560823977
Model 1,14,ClosingPrice_cur,0.013540761821694645,0.8771400179040924
Model 1,15,TradingMoney_cur,0.013234024705959068,0.8903740426100514
Model 1,16,FnG_QoQ,0.010131052583472033,0.9005050951935234
Model 1,17,GrossMargin_last1,0.00967492125345769,0.9101800164469811
Model 1,18,RediscountRate_QoQ_Lag3_last1,0.009446898085275945,0.9196269145322571
Model 1,19,TotalUnempPct_QoQ_Lag3_last1,0.0069302105040047555,0.9265571250362619
Model 1,20,FnG_QoQ_Lag2,0.006028099413100894,0.9325852244493628
Model 1,1,Spread_cur,0.5121914441841066,0.5121914441841066
Model 1,2,SOX_QoQ,0.0953846271526932,0.6075760713367998
Model 1,3,QuarterlyReturn_Lag1,0.047451355910208125,0.6550274272470079
Model 1,4,QuarterlyReturn_Lag2,0.03860300200565605,0.6936304292526639
Model 1,5,ROE_last1,0.026345816633150842,0.7199762458858148
Model 1,6,QuarterlyReturn_Lag3,0.025720626187920793,0.7456968720737356
Model 1,7,EPS_last1,0.02410758442784889,0.7698044565015845
Model 1,8,TradingVolume_cur,0.022212575333913815,0.7920170318354983
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.015024270971627667,0.8070413028071259
Model 1,10,VIX_QoQ,0.01454199826705567,0.8215833010741816
Model 1,11,TradingTurnover_cur,0.014384955777998643,0.8359682568521802
Model 1,12,Last3mCumulativeRevenue_last1,0.014115860201182695,0.850084117053363
Model 1,13,ROA_last1,0.013509733233641243,0.8635938502870042
Model 1,14,TradingMoney_cur,0.013330334120209484,0.8769241844072136
Model 1,15,ClosingPrice_cur,0.013277180487378623,0.8902013648945922
Model 1,16,FnG_QoQ,0.01019723007145616,0.9003985949660483
Model 1,17,GrossMargin_last1,0.009599623479524083,0.9099982184455724
Model 1,18,RediscountRate_QoQ_Lag3_last1,0.009473595015181833,0.9194718134607542
Model 1,19,TotalUnempPct_QoQ_Lag3_last1,0.006903729182835332,0.9263755426435896
Model 1,20,FnG_QoQ_Lag2,0.006176641672677102,0.9325521843162666
Model 1,1,Spread_cur,0.5650825876216918,0.5650825876216918
Model 1,2,SOX_QoQ,0.11376597666492122,0.6788485642866131
Model 1,3,QuarterlyReturn_Lag1,0.039747599695772504,0.7185961639823856
Model 1,4,QuarterlyReturn_Lag2,0.034831811328779376,0.7534279753111649
Model 1,5,QuarterlyReturn_Lag3,0.01864030702345,0.7720682823346149
Model 1,6,TradingVolume_cur,0.01852873940973213,0.790597021744347
Model 1,7,EPS_last1,0.01785351896316681,0.8084505407075138
Model 1,8,VIX_QoQ,0.015254408476867556,0.8237049491843813
Model 1,9,ROE_last1,0.012787005496407024,0.8364919546807883
Model 1,10,Last3mCumulativeRevenueGrowthRate_last1,0.011983024129806953,0.8484749788105953
Model 1,11,ROA_last1,0.011227721039401863,0.8597026998499971
Model 1,12,RediscountRate_QoQ_Lag3_last1,0.01060810891010981,0.8703108087601069
Model 1,13,TradingTurnover_cur,0.01023510530666092,0.8805459140667679
Model 1,14,Last3mCumulativeRevenue_last1,0.010225288939056432,0.8907712030058242
Model 1,15,ClosingPrice_cur,0.010152234312602182,0.9009234373184264
Model 1,16,TradingMoney_cur,0.008136251696128307,0.9090596890145547
Model 1,17,TotalUnempPct_QoQ_Lag3_last1,0.007944278443176552,0.9170039674577313
Model 1,18,FnG_QoQ,0.007313756978045727,0.924317724435777
Model 1,19,GrossMargin_last1,0.005961170722357972,0.930278895158135
Model 1,20,IXIC_QoQ_Lag1,0.0056422924510051795,0.9359211876091402
Model 1,1,Spread_cur,0.5658917825163156,0.5658917825163156
Model 1,2,SOX_QoQ,0.11405541402017552,0.679947196536491
Model 1,3,QuarterlyReturn_Lag1,0.04004813306963171,0.7199953296061228
Model 1,4,QuarterlyReturn_Lag2,0.034531931268819864,0.7545272608749426
Model 1,5,QuarterlyReturn_Lag3,0.019045942920538197,0.7735732037954808
Model 1,6,EPS_last1,0.01809147091332801,0.7916646747088087
Model 1,7,TradingVolume_cur,0.01806374027535708,0.8097284149841658
Model 1,8,VIX_QoQ,0.015613346755171434,0.8253417617393373
Model 1,9,Last3mCumulativeRevenueGrowthRate_last1,0.011912133880644334,0.8372538956199816
Model 1,10,ROE_last1,0.011487789904037583,0.8487416855240192
Model 1,11,Last3mCumulativeRevenue_last1,0.01074012562848309,0.8594818111525023
